time, speed, x_loc, y_loc, dist, x_vel, y_vel, x_accel, y_accel, z_accel, pitch, yaw, roll, gyro_x, gyro_y, gyro_z
0.478861809,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.489207745,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.499629021,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.509888411,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.520382404,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.530872107,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.541190386,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.551705837,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.562211275,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.572559357,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.582915306,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0.593354225,50,-0.271788868,5.948901176,5.955106581,-1.057966333,18.61519367,-0.008192282,-0.34675616,0.818659604,24.64663887,2.160984993,-0.089987777,-102.1102829,-13.61445141,1.408154368
0,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.011158466,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.021486282,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.031853914,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.04234314,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.052577019,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.062958717,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.073166847,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.083886623,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.094615698,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.10508132,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.115446568,50,0.000226243,-0.000292028,0.000369414,0.000420096,0.012655537,-0.017974775,-0.193865046,0.969074488,11.48503399,-0.012078788,-1.240238786,-0.198854521,0.030818539,0
0.125769854,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.136095762,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.146377087,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.156783819,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.167142868,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.177972078,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.188565493,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.198999882,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.209825993,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.22056675,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.231252193,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.241590738,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.251858234,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.262705088,50,-0.013355601,0.596820377,0.596969793,-0.206373446,10.40643677,-0.017710079,-0.488416761,0.924057961,17.95404434,1.594099164,-1.343230605,-82.46346283,2.251963377,-14.69801998
0.27323699,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.283771276,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.294028282,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.304582596,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.315007925,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.325324535,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.335682869,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.345963478,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.356324911,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.366735935,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.37738657,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.387760878,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
0.398191452,50,-0.035419213,1.746211946,1.746571121,-0.2626003,5.527130514,-0.050485779,-0.398071855,0.912056267,26.03405952,1.825673819,-1.86468935,-26.81611252,-4.591881275,-2.231525183
